"RID","gender","age","education","IPIP50Agreeableness_1","IPIP50Agreeableness_2","IPIP50Agreeableness_3","IPIP50Agreeableness_4","IPIP50Agreeableness_5","IPIP50Agreeableness_6","IPIP50Agreeableness_7","IPIP50Agreeableness_8","IPIP50Agreeableness_9","IPIP50Agreeableness_10","IPIP50Conscientiousness_1","IPIP50Conscientiousness_2","IPIP50Conscientiousness_3","IPIP50Conscientiousness_4","IPIP50Conscientiousness_5","IPIP50Conscientiousness_6","IPIP50Conscientiousness_7","IPIP50Conscientiousness_8","IPIP50Conscientiousness_9","IPIP50Conscientiousness_10","IPIP50EmotionalStability_1","IPIP50EmotionalStability_2","IPIP50EmotionalStability_3","IPIP50EmotionalStability_4","IPIP50EmotionalStability_5","IPIP50EmotionalStability_6","IPIP50EmotionalStability_7","IPIP50EmotionalStability_8","IPIP50EmotionalStability_9","IPIP50EmotionalStability_10","IPIP50Extraversion_1","IPIP50Extraversion_2","IPIP50Extraversion_3","IPIP50Extraversion_4","IPIP50Extraversion_5","IPIP50Extraversion_6","IPIP50Extraversion_7","IPIP50Extraversion_8","IPIP50Extraversion_9","IPIP50Extraversion_10","IPIP50Intellect_1","IPIP50Intellect_2","IPIP50Intellect_3","IPIP50Intellect_4","IPIP50Intellect_5","IPIP50Intellect_6","IPIP50Intellect_7","IPIP50Intellect_8","IPIP50Intellect_9","IPIP50Intellect_10"
6628242,"male",22,"CurrentInUniv",6,6,5.69996124753701,5.18586609819083,5.96820402600884,4,3.25812881612768,3,1.7558966195211,0.768548005530063,1.06306839895581,2.78696058187299,1,1,4.48066911800003,5,4.68255823622357,4.0105792250413,5,5.03598715387618,3.46762662748605,2.64914758088612,4.2408481295325,1.62429072843858,2,1.76756575185902,2.81390872322419,0.807870156881973,4.74434778114683,3.90087963988354,4.81711896888098,6,6.41881754294072,4,4.5334407111754,2.1654650423173,4,6,1.41207062479884,1,5.74757749508757,6,4,5.45632001755338,6.27317957622848,6.91481428726688,4.56455241408469,1,2.85109250211354,1.03105820964432
6637918,"female",18,"less12yrs",4,6,5,4,4.62643434399297,6,1,4,1,1,2,2,5,2,6.35188506045074,5,5,4,4,4,3,4.04083739212637,4.28375309306193,6,2,7.04280590134297,5,3.31561670813707,2,3,2,5,2,3,2,4.19511521720963,5,6,5,6,4.33619673308615,5,2,6.3484204243916,4,4,4,4,3,4
6684083,"male",18,"HSgrad",3.94358562785482,4.69522138062101,4.52092813134564,6.85386561923845,3,5.48957753813216,3.96309575536954,2.05325773515806,3.05044031423139,-0.777389067073808,5.18208723538573,3.44677179072489,2.11485093298572,2.21761126449509,3,4.42498687572466,4.93314033871684,4.79784517257685,3.64203192540282,3.05729331673318,2.07031811113126,2,3,5.78169764939715,3.49209552676364,3,5.92652783620398,3.94524862662321,4.4436593428159,2.12023629720121,3.80703974123688,1.02599329656552,2.51635784094936,4.56422731646466,3.91214079970685,4,4.31571498033574,1.97252732678248,4.07314436515067,4.24152563842255,4,6.15111114276562,4.88333373741001,4,3.39562872746292,1.87255645548488,3.47432690486024,2.81050630141453,2.64315407376153,2.67972487392986
6698152,"female",20,"CurrentInUniv",5.19707289623611,4.77243813882229,5,4,5.00483241308523,4.66582080819759,2,1.49626679134826,2,1,3,3,2.2295371361778,3.3824636018611,3.47548519561562,4.84851983166259,4,3,5.91222510343283,4,4,4.21881023017974,4.78894506955669,5,5.24440779393733,4.87280017987865,5,3.83377604949398,3,2,4,2.5718140801181,3,2.05119484827952,4,2.98794347152695,6.58880936036573,4.89380854108162,4,2.4536936094191,3.60643923845042,4.22305318830396,3.24495639103454,5.52490850409719,4,5,4,1.46834123746502,3,2
6731093,"female",22,"CurrentInUniv",3.53132010829317,4.61956073998843,4.05133282025257,6.32375773666447,4,2.22903639925263,2.69908707042362,3.60073583242241,3.50380227702194,5.26127956221564,3.4701431177154,3.05296170348708,4.20658417175717,2.53831325100062,3,1.97487194448895,4.57102947568143,4.36650276758579,1.25220463364171,2.61923886528805,0.527334365015898,2,3,0.611665855923058,2.73928084819776,1,1.11339266008441,2.30370057115389,2.98922321132755,5.85930110479635,3.24381647662507,4.54536861286553,3.66407721571915,3.94662516120008,3.65768549661034,6,3.10399604870699,5.11660903977356,4.2550295704661,4.08919857592542,6,6.06039729774405,2.5560114965993,3,5.57259648191892,5.27820451646912,4.1522376611018,1.54415681055348,0.465894664800211,-1.69536401678301
6748745,"female",45,"CollegeDegree",6,6,6.08277174322043,4.40774935587737,7.74157838905179,4,1.82823316755051,4,1.63849688202276,3.20611795006327,3.33679563409641,2.23873870472731,5,5,3.22035027204645,2,5.10340486735348,1.83728125768224,1,1.93732024777879,3.68855418333203,2.76276576126601,1.70626474583834,3.2524678246724,1,2.42288425251878,1.75605588357621,2.17527698866418,6.57925134015813,3.88262162020256,6.3334814326647,5,5.74624432510567,2,6.32833669758097,2.8880593093706,4,2,1.45020596880429,1,5.96745237860568,6,5,5.56914081373476,5.41662851855983,6.3671769836756,4.35247442153449,1,0.332850857468427,1.25861294677627
6842351,"female",17,"less12yrs",5.54416108369927,6.47269966091815,5,5,4,7.65879088274514,2,0.82975715946833,3,2,4,3,2.3045908205814,4.11772914080986,5,2.84120156670866,6,4,2.76578194367715,3,5,2,2,6,3.76387690729148,5,6,4.63482122167186,4,4,3,1.07642699138338,3,5.06179985764539,5,5,3.60525405856322,5.31967648309828,5,0.171295717943698,5,4.30121483734441,1.69529710400958,6,4,5,5,3.11167249245084,3,4
6845987,"female",23,"CurrentInUniv",4.90439294111084,4.9812125568559,4.22661790466836,4.86937762286026,5,4.71928320234092,1.97649049300706,2.34592909340447,5.95128144365599,1.73858045612016,0.109517820332041,0.599584383552078,1.37788884783528,2.83609972804242,6,7.96698480243599,4.63348853493549,5.43071518701197,7.00915541253798,7.05758826433443,4.16841945610159,1,2,4.95349254876417,1.55235284215157,3,2.71137458104247,1.49159410336155,4.92097577191178,3.31529906039603,3.49210226906721,2.39499651238575,5.68289147407308,4.9278936322787,4.25958280102009,2,4.57246342759485,3.30965462984995,2.76970504180551,2.3198196593269,4.21492652637602,5.23753547603894,3.58860192626792,2,5.40401365557513,3.26421277334335,3.13728820057961,4.12686587838727,5.08415562757588,5.5459247918099
6848501,"female",20,"CurrentInUniv",6.58557341951292,3.80832417010754,5,5,4,3.77951777465907,2,0.674411810558087,3,2,1,2,2.63774979740627,4.83431381845567,4,5.57860163973941,6,4,5.85467017873692,4,4,2,3,5,4.12148009099219,4,4,3.71488225776951,3,3,4,2.76209358748221,3,0.584410355046764,3,4,4.15868804340429,4.88519809402077,3,2.79076984777477,5,4.06856136869149,1.76320239306465,4,5,4,3,2.16216419433401,4,3
6855072,"female",28,"GradOrProDegree",6,5,6,6,5.45983926573143,5,2,1,2,4,4,4,4,3,4.57030695708822,5,5,4,5,4,2,2.68308282297659,4.57663440519736,5,4,1.8435078155698,4,3.53588427474897,2,4,5,2,2,2,4,4.66770991720819,5,6,6,2,5.59057817899057,5,2,5.13724052798345,5,6,4,1,2,1
6855452,"female",23,"CurrentInUniv",4,6,4.7681301869184,5.71329967733147,5,6,0.64253880782108,1,3.67683009420905,1.64655880743075,2.93236614754992,3.13155452577017,2,1,3,6,4.03130817617063,5.86059562040299,6,3.00559519863893,1.93079045314524,1,1,3.31305607217084,4,3,2.85303747653813,2.45534836622667,4.9596311619771,4.61913446824096,4.18238642452234,2,2.75478991011489,2,5.64234906823209,2,4,6,4.01730404558497,2,6,6,3,4,4.76332650448563,5.42998106816449,4.83227548300693,1,0.911709380999113,2.37485703450278
6868519,"male",16,"less12yrs",1,3,2.57339365147488,4.38785780245094,3.5672398782998,4,3.18875022323639,4,5.35830908299264,3.85379021138836,2.38272161319461,3.72679892049535,2,3,0.557346681144317,2,3.14464821287065,1.56175510344274,4,0.816918895962896,0.396495452073717,2.13535682949718,-0.0382708427395775,2.86857216655418,3,0.0449869510324206,2.12083871612352,3.05205894902068,5.18284672202952,4.97225146692478,5.91213786693296,1,1.66812765464298,2,2.60373641524425,4.65709759421557,6,5,3.86393202255306,6,3.4092843086517,3,4,1.70102875423162,1.94171552687783,4.54004135936039,3.14601219072541,2,3.29730421363121,2.46275071497666
6873966,"female",35,"GradOrProDegree",5.47869616452221,4.78873147005242,6,6,5.83474623844904,6.60684291831795,1,0.913166493444546,1,1,1,1,0.0355049424409999,3.15235073740884,3.99859507393045,5.0794981473502,6,5,5.86947154900403,6,2,1.49017958083027,0.998876005775243,4,2.6038868234786,3.13935531465044,4,1.9670836029085,6,4,6,2.50817412025326,3,3.46067425553355,5,3.97985235075904,4.09770225437376,1.38823605314082,3,1.45255310544764,4.62146523576349,4.62237844471814,3.75528624996349,5.73603904263693,4,4,2,1.59569646796048,4,4
6874316,"female",18,"HSgrad",5,5,4.92963641870265,5.4825334304355,5,3,0.982447160696992,1,1.44547635185473,1.25112690756281,5.65320464220922,3.67260432970439,4,2,4,4,3.58809846919459,3.61216652841981,4,2.93305312077402,1.47790816311061,4,2,3.93409937172745,4,3,2.86329407714487,3.66654024535048,3.28331129309736,4.45083476378462,5.85608738269646,5,3.33989205593309,5,5.50230672401866,1,2,2,2.9310305193859,2,5,5,5,5,4.53961434801707,4.40084966183168,5.28060920381977,2,2.69454687292017,1.3162749963928
6876727,"male",18,"CurrentInUniv",5,5,5.36141692688243,4.48092853880265,5.45295299832958,5,2.69617675039345,4,1.92452617985412,4.01157184129541,2.78422504364132,2.98718103200536,5,4,3.0047234744634,4,4.77701142230175,4.6501509595685,2,1.96231554126953,4.84234985275811,2.42177708560632,3.73604579406548,5.20169410087259,4,4.43621437282209,4.5777543267017,4.88579807066114,1.65226493296055,3.72092369510406,2.00663495903575,2,2.75893206433881,4,3.13835850011136,5.14604208597807,5,5,4.36636151017325,5,4.59408538152147,4,1,5.5508089800805,3.65063740830214,2.22614725277508,0.979850390583254,4,3.56613379899216,4.54566654934524
6881491,"male",37,"GradOrProDegree",2,4,2,6,2.74850455850736,3,5,2,5,5,6,4,6,2,3.53417220939902,2,2,2,2,1,6,4.19412365797901,0.517708339560575,4,6,1.23411063723135,4,1.66085695393011,6,6,6,6,5,2,5,0.785469252029102,3,2,2,1,5.45472538831908,6,5,2.90902689706348,6,6,5,1,2,1
6888956,"female",19,"CurrentInUniv",5,5,5,5,4.33035687071769,4,3,2,2,3,5,4,5,4,3.09696144714625,2,4,2,2,2,3,6.48845190780934,5.79625343973107,4,6,6.02231771480974,5,4.50271671597439,2,4,4,5,2,3,4,4.25767149087905,4,5,4,4,3.90842414127969,5,5,5.62585348043981,4,4,5,3,3,3
6892141,"female",25,"CollegeDegree",4,5,4,5,3.9786946793183,4,2,2,2,2,2,2,1,1,4.25630811876303,5,6,6,5,4,2,1.0649116986561,2.8578758073229,3,2,2.47763369964252,2,2.14761341741304,3,3,4,3,2,4,5,3.39459746567095,4,4,4,2,5.82195285561399,5,5,4.47776682805532,5,5,5,1,1,1
6926407,"male",26,"CollegeDegree",4,5,6.35816150096455,5.39466704293136,5.71244217491695,6,2.58689832575527,2,2.36039734821458,1.77274773294194,5.91023886370096,3.88338771784668,4,1,4.08198281951548,4,3.0124958149433,2.90431069756559,1,3.75494532104548,4.51530616528394,2.7521507775672,3.20036086028065,2.89956318402779,1,0.928939867583791,3.68322973509777,1.68567255997072,4.22324564401686,4.19377910506744,5.04511123562744,5,4.59664849188061,5,7.58763825021975,2.21220835806018,4,2,1.79398665480084,1,5.67625750655464,6,4,5.7040237694131,5.84758577659332,6.24592087188084,5.23836003072441,1,2.38881342514213,1.91267403053372
6936162,"female",27,"SomeCollege",4,4,2.75092828733022,4.48002235940452,3.02747272142754,4,3.95567312622276,4,3.1232014629843,3.22213943722245,2.36329123714344,1.22602716180966,1,2,4.8885611399771,6,4.27344595554752,6.00677012207957,6,4.52816926665824,3.27207473574291,3.19926698407882,2.95408300794303,3.25615242729297,4,4.4665030309492,1.77324775001389,1.45069791547635,3.54592487421809,4.2889619709311,4.81364218053747,4,3.13336776418068,2,2.99281751300101,4.84828148256894,5,6,5.79190193273862,4,3.55361109186287,6,3,4.11286468980095,4.28387836425905,3.62602814042631,5.86592187347643,4,2.65439275231979,2.43590013554883
6936326,"female",20,"CurrentInUniv",6,6,6.9437076591383,6.30736131984398,6,5,1.35773469157759,1,1.94735684483295,1.97171493929606,2.08939408283044,1.60568132964391,2,3,4,4,4.9015062897725,3.36210245861418,4,3.76562961496488,2.46574703694606,1,2,3.98812687931599,2,2,2.22124075372952,2.65971137432619,4.70673403495564,4.2674295530983,5.14047089439502,4,4.41591718347222,5,4.61786572497846,1,4,1,1.43571863871361,2,5,4,2,4,4.06526707608418,5.71304861308745,2.08567332515332,1,2.92290061234499,1.47751099353647
6936748,"female",66,"GradOrProDegree",5,5,5,5,6.58365738319961,6,2,3,3,1,4,5,4,3,4.7969707283363,5,4,4,4,4,5,2.27215320901852,2.21148204782543,6,4,2.24772501344247,4,3.51883477706356,4,4,4,4,3,4,5,0.989238674433109,4,4,4,4,4.64239675776499,4,2,4.07441485042576,5,5,1,2,5,5
6988206,"female",24,"CollegeDegree",5.46601732531553,6.05987523519659,5,6,5,6.52222928955712,1,1.66578142867878,1,1,6,6,5.84669683523044,2.98463053916424,5,5.20548653487341,5,5,3.74459236089905,1,4,3,5,6,3.7920837017271,6,6,4.33729028530556,2,2,1,5.78430226780754,4,6.8427911746238,6,1,1.15789523161403,2.79270670248863,1,3.0668142362197,6,5.64403195451334,5.94624932465583,6,6,5,5,1.56633373258798,3,4
6992666,"female",30,"GradOrProDegree",4,5,5.80858865459457,7.74272796758433,6,4,1.64080377055886,1,4.23452660946175,2.2506250141834,2.67300934219139,2.55605118868571,2,1,4,6,5.08910366526615,4.48869696304302,5,4.56428628693385,2.76929925466951,2,1,1.42693138818889,1,2,2.37044159727001,0.952840129508393,8.03914788916644,4.17057275371975,7.87268183348762,6,5.51798355122759,6,6.96375013334175,1,1,1,1.73596984048922,1,5,6,4,4,4.96693692302684,5.8652558200482,4.26438833611287,1,1.61146043766494,3.42262488736211
7018384,"female",16,"less12yrs",6,6,5,6,6.95203927671593,6,1,1,1,1,3,5,3,1,5.33113435551747,6,5,6,6,6,5,4.71276090882214,5.02203296693488,6,5,6.18124506615053,6,3.9852133593866,2,2,5,4,3,4,5,2.46649610390435,4,6,5,3,4.46127335884593,5,4,6.61932135818555,5,5,5,2,3,3
7030807,"male",20,"CurrentInUniv",4.65146131690919,5.15865616122104,4.25949277053563,4.30789242754562,4,5.07463878277719,2.74318561374346,2.65773470035596,2.28194824038226,2.83685434357381,5.91054180119261,4.8779974447307,3.47750174790206,1.39314434101798,4,2.17847848485711,3.77517512589103,4.44560817299905,3.57509986362049,-0.415931947633486,1.22184501620704,2,2,3.02749628250858,5.04233509240122,2,2.09872719086516,2.73561804884676,2.86816874974156,5.53911190315246,5.06854304509203,6.33095132279454,3.80396973749559,4.98224291971693,4.41250520855851,1,1.75420829899666,4.27963282030333,3.59730918808846,1.81631252022458,6,4.14593177077969,3.25858424783747,6,5.87610539350475,6.57071692516539,5.05894385341804,-0.164888852385475,2.09233979724449,1.78723377409689
7064867,"male",41,"SomeCollege",5.80842913403513,5.25603120071286,5,4,6.18565350124153,6.09892140208432,1,1.58043529830269,3,1,5,2,2.49948299546169,1.9757999291978,5.35874362202057,3.38991116571473,5,3,4.4111396775774,1,2,2.94002743129754,2.17628919425524,2,2.97450158516637,1.8541215352715,1,1.75208732839617,5,4,5,4.19424670251091,4,3.36327485353174,4,3.06373622324877,2.85289884686836,3.70586334115272,5,2.75336276765584,4.86761249897887,6.0905850980128,4.45878995610339,5.2105625890994,5,6,5,1.29087612012939,1,1
7080319,"female",25,"GradOrProDegree",5,5,3,3,3.88376481728173,2,2,4,5,1,6,6,6,1,6.33903941291829,5,6,4,5,2,5,4.63965200628217,5.6609992693872,5,6,4.1458412408876,6,5,1,2,2,5,4,3,4,0.995191609167339,1,6,3,1,4.828580544427,5,6,4.083697630399,5,6,6,1,1,2
7103974,"female",17,"CurrentInUniv",5,6,5.78850586028112,6.48660302580139,3.07677739742497,6,1.21260236867743,1,2.38375056560501,0.98970366807729,1.89851879342887,1.65583746127634,1,2,4.50459339396788,6,4.63823593399348,4.84873353688458,6,3.89525752228979,5.36777084434383,1.38917256847511,3.61163768293883,4.42246084416401,2,3.97736212769338,5.98338044941906,2.88895400117958,3.67346293002496,3.13118479404763,2.73508228050335,3,3.68024506653779,2,2.33912585039527,6.01761781234402,5,6,4.45805172587967,6,2.56174532861744,5,1,3.916413882264,3.98836907780548,3.67551284769983,5.79220251249845,3,4.88729407450538,4.06785216029608
7107043,"male",24,"CurrentInUniv",3,6,4.25378294665357,6.66654791412913,1,6,2.47575362816446,1,0.714139877399796,2.55969715543774,1.20213225485334,1.39907797756802,1,1,6,4,6.20146593063688,4.81526600324583,6,2.77448150379423,4.13933036851429,1,4,4.95968104768523,1,3,6.11261577394656,3.47880822640508,5.34749451403461,4.31626868894283,2.69060742666694,1,2.61062852177341,6,1.74845595796171,6,2,2,4.86559831476069,4,4,4,1,6,2.85002848674751,2.80460524358393,4.21832078644246,4,3.48400960856457,4.34243760453977
7152618,"female",24,"CollegeDegree",6.79534660102654,6.14362946365443,5,5,6,6.16324959146975,1,2.59985904338009,1,1,1,2,-0.382492940258345,4.04863201169589,5,6.2539929533485,6,5,5.04390005463652,3,4,4,4,5,2.18170739607897,5,5,2.75155108373792,4,4,5,5.1509593302592,5,5.41553956937714,5,3,2.6915854330161,4.08194480986121,4,1.05556545785773,5,3.68581879011098,5.04015363919841,6,6,6,6,0.740319242273991,2,2
7173215,"female",22,"CollegeDegree",4,5,4,6,6.46074180277452,5,1,2,3,4,4,4,5,2,5.11467347579121,6,5,5,4,3,3,4.35683022536169,0.767741816743208,5,5,3.97056269758583,4,2.24458103901745,3,3,6,5,5,5,6,1.07820790479908,2,1,1,1,6.2373052559728,6,6,2.18743101661179,5,5,5,2,5,3
7192318,"female",16,"less12yrs",6.60683094733471,5.36458596963074,6,6,5.68442367316944,2.47136271801199,1,1.72707046931413,1,2,4,2,4.50206879950297,7.20567966894758,3.32023890796751,3.93159105421092,5,3,3.50078539364979,5,2,5.15823522118724,2.10589155001394,6,5.99444460144552,3.94414699112334,6,4.51872749619084,6,5,5,3.99994236620092,5,4.56210322204764,6,0.822140963371194,2.05649902839588,1.88540073452427,1,1.09695492526636,5.19937438313216,6.70748631336066,4.24911508352292,4.1178695050439,4,1,2,5.21008900200021,5,2
7213108,"female",20,"CurrentInUniv",3.98077339896298,4.73787741636682,5,5,3.33571634363141,3.46402454352483,3,2.4763941303814,4,4,2,2,1.97680363057059,2.10103201143891,4.96482748274267,4.21400586111735,5,5,3.90027188749326,2,2,1.26405799201678,2.36319830493352,4,1.86090048064967,1.22420580355393,2,1.8582224109269,3,5,5,3.25924417328578,3,3.4720866650479,3,4.17212196717607,5.97371646678308,5.123403423859,3,2.34450339984604,6.00092856521261,4.88034058137112,4.46251941979198,5.57883741873563,6,6,6,1.21927035613676,1,1
7216590,"male",46,"SomeCollege",5.52185900646455,3.87723687547894,4,4,2.67634147326299,4.43570352858878,3,1.71709101212487,5,1,1,1,0.892032349027541,4.13027710339445,3.01779188149636,4.36643558859927,4,4,5.13378875776287,4,1,1.05699988537696,2.46675137393294,1,2.26779721002587,2.31823014693821,1,0.148256184699774,6,6,4,3.24060415649173,3,5.24808782480826,6,1.85914327127338,2.92722669877259,3.30165824287715,3,0.603950887071784,4.72598173666669,7.55243680502958,7.94927000362544,3.78435378826206,6,1,6,4.56699606654591,3,1
7262065,"female",25,"HSgrad",5,6,4.11245150064033,3.94238279151302,5,6,2.41992320291887,2,2.65589259510346,1.13534072064431,4.9274795023559,3.82058875021993,4,3,4,3,3.93504953995271,4.30188226701622,4,4.21844991637854,5.78970903788221,5,4,3.13043960321268,5,5,4.43173419574488,2.80810292421484,4.9722918680524,3.87800122917331,4.29260778142344,5,4.67094611401914,6,7.63887055051302,2,3,3,4.53818232397069,1,4,6,4,5,5.45792371592521,4.59752796451317,5.92123824174473,3,3.14404785628092,2.57702163076872
7273043,"female",46,"CurrentInUniv",6,6,5.54782750785545,7.79472820714018,5.72464172222209,6,-0.192166154323854,1,2.0557001654893,2.5272489226117,1.19188228265374,0.689279420191699,1,1,5.81943490516789,6,4.13059110272949,5.44343992598592,5,6.43816676825347,3.8019037337512,2.50751074453181,3.10194658342523,4.68538754191655,3,3.06518139900196,3.31723083965209,2.33367305564832,4.79238000562312,2.56160402554201,6.43312502973288,6,6.23047957427344,6,6.01396970473597,1.50899117745402,1,1,2.51370288816832,1,5.6152977103197,3,1,6.03013059258345,5.53893139469679,5.6767296395149,3.30223400888703,1,2.09022303419798,2.14763974956969
7292144,"male",36,"CollegeDegree",6,5,4.92238993453112,4.71896348483653,6,5,1.30368973370518,2,2.30377799903122,4.06578815118427,1.35187242783214,3.32447043425588,5,1,5,6,4.70634656745619,4.93331323699143,5,4.54297086834524,5.23154793394287,5,5,6.30257431773042,5,5,3.14329353877413,4.41283803361181,-0.626011546083247,3.64210095689083,5.63236103180158,4,3.18878500041533,3,5.24676551310923,2,3,6,5.20850840759805,2,5,1,3,5,3.77039729973908,5.53105059086873,5.02144825322443,4,4.27218117316711,5.75199920442311
7295843,"female",21,"GradOrProDegree",5.5673075665461,4.53814341531493,4.46789914391917,5.19036940321876,6,4.25638627511422,0.402538927606086,1.68844787963182,1.22274742909781,4.32333355492552,2.79938220313544,2.61573939820415,5.33842440198451,4.77267543552948,2,2.47438104251334,3.7963053069122,3.50091609852729,3.66573366908377,1.49467795073365,4.79586881694044,1,1,1.62763416454012,3.7280125703947,6,3.58420231230168,3.66325700030434,3.10212794296111,5.89893092672159,5.09260744894921,5.15001026111133,5.09067543018391,4.9202053645374,4.09980880712845,2,2.6078561753283,3.28556085279111,0.687294798907333,3.77048940706742,4,4.6476466500857,-1.26506120426051,3,2.93796928530293,2.49100377355394,0.149691608718218,3.30723569823708,4.32312570750075,3.97553864132986
